id,emp,comp,lastratingdate,left
858,4,ewpvmfbc,07-10-2016,0
725,12,ocsicwng,20-03-2017,0
2468,274,rcwkfavv,06-11-2016,0
2618,146,ujplihug,07-08-2016,0
3577,201,vwcdylha,12-10-2016,0
2052,500,phcvroct,08-03-2017,0
968,163,ewpvmfbc,21-09-2016,0
3942,286,bhqczwkj,23-11-2016,0
1501,17,phcvroct,18-03-2017,0
2428,210,rcwkfavv,20-03-2017,0
967,160,ewpvmfbc,23-11-2016,0
1070,84,rujnkvse,15-03-2017,0
1403,163,ugldwwzf,19-11-2016,1
493,66,yodaczsb,19-01-2017,1
4053,73,ydqdpmvi,11-03-2017,0
746,38,ocsicwng,20-03-2017,0
3836,152,bhqczwkj,16-03-2017,0
1165,72,iqdwmigj,12-12-2016,0
3526,136,vwcdylha,02-05-2016,0
4212,30,jblrepyr,20-10-2016,0
3907,241,bhqczwkj,27-01-2017,0
3665,24,jnvpfmup,20-03-2017,0
3287,278,siexkzzo,15-03-2017,0
4594,229,wsmblohy,20-03-2017,0
4549,158,wsmblohy,17-03-2017,0
4134,164,ydqdpmvi,17-03-2017,0
3309,312,siexkzzo,16-03-2017,0
118,126,bnivzbfi,17-03-2017,0
1827,185,phcvroct,26-01-2017,0
3314,317,siexkzzo,16-03-2017,0
10,517,bnivzbfi,16-03-2017,0
4755,595,wsmblohy,17-03-2017,0
3518,125,vwcdylha,05-04-2016,0
3327,344,siexkzzo,17-03-2017,0
3670,5,lydqevjo,02-02-2016,0
2027,467,phcvroct,16-03-2017,0
1887,219,phcvroct,20-03-2017,0
779,83,ocsicwng,20-03-2017,0
1543,38,phcvroct,01-02-2017,1
4265,93,jblrepyr,15-03-2017,0
3981,356,bhqczwkj,02-03-2017,0
54,45,bnivzbfi,08-11-2016,0
747,39,ocsicwng,21-02-2017,0
1020,237,ewpvmfbc,17-11-2016,0
2761,8,ylpksopb,20-02-2017,1
3019,22,nmxkgvmi,31-10-2016,0
4227,295,jblrepyr,15-10-2016,0
935,121,ewpvmfbc,04-02-2016,1
3507,114,vwcdylha,27-04-2016,0
51,41,bnivzbfi,26-02-2016,0
364,6,oecfwdaq,06-10-2016,0
3261,238,siexkzzo,07-02-2017,0
701,279,yodaczsb,17-01-2017,1
4545,154,wsmblohy,20-03-2017,0
2829,100,ylpksopb,20-03-2017,0
188,222,bnivzbfi,19-12-2016,0
1082,101,rujnkvse,07-02-2017,0
2147,762,phcvroct,08-03-2017,0
189,223,bnivzbfi,14-03-2017,0
625,161,yodaczsb,21-12-2016,1
4033,48,ydqdpmvi,06-09-2016,1
707,294,yodaczsb,20-01-2017,1
1322,52,ugldwwzf,05-09-2016,0
3446,25,vwcdylha,11-04-2016,0
906,78,ewpvmfbc,08-11-2016,0
1284,9,ugldwwzf,20-03-2017,0
4322,204,jblrepyr,03-12-2016,0
3839,156,bhqczwkj,08-03-2017,0
160,185,bnivzbfi,14-03-2017,0
3077,3,siexkzzo,20-03-2017,0
3410,45,fqsozvpv,15-03-2017,0
2326,83,rcwkfavv,20-03-2017,0
2079,579,phcvroct,15-02-2016,1
15,7,bnivzbfi,17-03-2017,0
4569,186,wsmblohy,20-03-2017,0
248,298,bnivzbfi,18-03-2017,0
2938,40,ejeyobsm,30-04-2016,0
3427,62,fqsozvpv,15-03-2017,0
4111,139,ydqdpmvi,20-03-2017,0
300,392,bnivzbfi,14-02-2017,1
3018,21,nmxkgvmi,21-10-2016,0
270,334,bnivzbfi,19-03-2017,0
156,179,bnivzbfi,28-11-2016,0
674,246,yodaczsb,19-01-2017,1
4696,481,wsmblohy,17-03-2017,0
1990,390,phcvroct,31-03-2015,0
4152,189,ydqdpmvi,19-03-2017,0
361,9,oecfwdaq,18-03-2015,1
614,147,yodaczsb,23-01-2017,1
262,317,bnivzbfi,27-10-2016,0
342,478,bnivzbfi,13-03-2017,0
1173,92,iqdwmigj,02-02-2017,0
112,119,bnivzbfi,16-03-2017,0
3048,25,lgqwnfsg,08-03-2017,0
3744,33,bhqczwkj,17-03-2017,0
3628,59,ojidyfnn,10-06-2016,0
2484,302,rcwkfavv,14-12-2016,0
4072,94,ydqdpmvi,20-03-2017,0
2870,21,dmgwoqhz,20-03-2017,0
4612,268,wsmblohy,19-03-2017,0
3697,41,spfcrgea,24-05-2016,0
265,326,bnivzbfi,20-03-2017,0
4194,269,jblrepyr,20-02-2017,0
687,264,yodaczsb,02-01-2017,1
2153,772,phcvroct,04-10-2016,1
1444,33,xccmgbjz,02-02-2017,0
3703,47,spfcrgea,25-05-2016,0
2302,41,rcwkfavv,20-03-2017,0
291,367,bnivzbfi,21-06-2016,0
4231,43,jblrepyr,20-03-2017,0
3250,225,siexkzzo,19-09-2016,0
4239,56,jblrepyr,22-11-2016,0
4539,147,wsmblohy,20-03-2017,0
2467,273,rcwkfavv,18-01-2017,0
1937,284,phcvroct,27-02-2016,1
2658,197,ujplihug,20-03-2017,0
2873,26,dmgwoqhz,20-03-2017,0
4622,282,wsmblohy,03-03-2017,1
2472,280,rcwkfavv,19-03-2017,0
1027,12,rujnkvse,18-03-2017,0
2353,119,rcwkfavv,18-12-2016,1
170,199,bnivzbfi,31-01-2017,0
2336,99,rcwkfavv,19-09-2016,0
4790,803,wsmblohy,20-03-2017,0
2933,35,ejeyobsm,08-03-2017,0
4311,184,jblrepyr,26-12-2016,0
3582,7,ojidyfnn,13-06-2016,0
4787,800,wsmblohy,08-03-2017,0
628,164,yodaczsb,17-01-2017,1
1707,122,phcvroct,19-12-2016,1
3790,94,bhqczwkj,22-02-2017,0
3972,330,bhqczwkj,16-03-2017,0
2061,555,phcvroct,12-09-2016,1
2373,144,rcwkfavv,18-03-2017,0
283,355,bnivzbfi,19-01-2017,0
4070,92,ydqdpmvi,20-03-2017,0
4108,135,ydqdpmvi,17-03-2017,0
697,275,yodaczsb,08-02-2017,0
915,93,ewpvmfbc,14-09-2016,0
854,2,ewpvmfbc,07-11-2016,0
1098,2,vcqsbirc,17-09-2015,1
555,98,yodaczsb,22-11-2016,1
1339,78,ugldwwzf,17-03-2017,0
3228,191,siexkzzo,17-02-2017,0
3268,250,siexkzzo,18-03-2017,0
1166,74,iqdwmigj,28-02-2017,0
3690,69,spfcrgea,11-03-2016,0
4800,813,wsmblohy,13-03-2017,0
3112,46,siexkzzo,05-12-2016,0
1436,15,xccmgbjz,27-09-2016,0
846,174,ocsicwng,15-03-2017,0
3922,259,bhqczwkj,16-03-2017,0
2044,490,phcvroct,26-09-2016,1
2838,12,azalutpt,09-12-2014,0
2545,45,ujplihug,20-03-2017,0
3771,66,bhqczwkj,13-03-2017,0
4570,190,wsmblohy,20-03-2017,0
2516,28,pkeebtfe,27-01-2017,0
3243,211,siexkzzo,17-03-2017,0
1024,8,rujnkvse,15-02-2017,0
1759,149,phcvroct,13-03-2017,0
2191,870,phcvroct,13-07-2016,1
480,59,yodaczsb,02-01-2017,0
3614,44,ojidyfnn,12-06-2016,0
764,61,ocsicwng,14-03-2017,0
612,144,yodaczsb,27-10-2016,1
2571,80,ujplihug,26-01-2017,0
4040,55,ydqdpmvi,22-08-2016,0
310,420,bnivzbfi,18-03-2017,0
731,21,ocsicwng,18-03-2017,0
3865,193,bhqczwkj,30-11-2016,0
4513,74,wsmblohy,17-03-2017,0
190,224,bnivzbfi,28-09-2016,0
2520,421,ujplihug,26-10-2016,1
3812,120,bhqczwkj,23-02-2017,0
309,419,bnivzbfi,20-06-2016,0
3912,248,bhqczwkj,03-03-2017,0
1320,45,ugldwwzf,20-03-2017,0
1980,361,phcvroct,13-03-2015,0
4600,236,wsmblohy,19-03-2017,0
2935,37,ejeyobsm,18-03-2017,0
1100,4,vcqsbirc,09-02-2017,0
3671,6,lydqevjo,02-02-2016,0
4420,4,wsmblohy,28-02-2017,0
4037,52,ydqdpmvi,07-10-2016,0
3498,99,vwcdylha,12-10-2016,0
2037,481,phcvroct,08-06-2016,1
2760,7,ylpksopb,20-03-2017,0
3459,40,vwcdylha,21-11-2016,0
192,226,bnivzbfi,20-03-2017,0
4777,770,wsmblohy,20-03-2017,0
1442,30,xccmgbjz,11-03-2017,0
197,232,bnivzbfi,09-01-2017,1
4056,76,ydqdpmvi,20-03-2017,0
2619,147,ujplihug,20-03-2017,0
1908,247,phcvroct,02-06-2015,1
4118,147,ydqdpmvi,30-12-2016,0
1302,20,ugldwwzf,13-12-2016,1
2197,882,phcvroct,17-01-2017,0
4323,205,jblrepyr,24-11-2016,0
1605,70,phcvroct,30-06-2016,1
141,158,bnivzbfi,20-03-2017,0
2438,225,rcwkfavv,14-10-2016,1
281,351,bnivzbfi,20-03-2017,0
2613,140,ujplihug,19-03-2017,0
1401,161,ugldwwzf,15-03-2017,0
1009,225,ewpvmfbc,03-06-2016,0
3104,32,siexkzzo,26-12-2016,0
2070,566,phcvroct,06-03-2017,1
2977,88,ejeyobsm,21-06-2016,0
1845,196,phcvroct,14-03-2017,0
2932,34,ejeyobsm,31-05-2016,0
1809,175,phcvroct,03-12-2015,1
4094,118,ydqdpmvi,14-03-2017,0
1068,82,rujnkvse,16-03-2017,0
4295,148,jblrepyr,20-10-2016,0
2879,32,dmgwoqhz,16-03-2017,0
3120,55,siexkzzo,03-02-2017,0
2237,954,phcvroct,05-09-2016,1
3162,109,siexkzzo,03-03-2017,0
1379,133,ugldwwzf,20-03-2017,0
2043,488,phcvroct,03-08-2015,1
3821,130,bhqczwkj,20-03-2017,0
2912,13,ejeyobsm,20-03-2017,0
1091,115,rujnkvse,20-01-2017,0
2515,27,pkeebtfe,15-03-2017,0
1161,66,iqdwmigj,21-12-2016,0
2108,634,phcvroct,20-03-2017,0
3664,23,jnvpfmup,18-03-2017,0
1333,69,ugldwwzf,20-03-2017,0
2622,150,ujplihug,16-09-2016,0
3755,44,bhqczwkj,16-03-2017,0
1413,178,ugldwwzf,20-03-2017,0
1667,102,phcvroct,20-03-2017,1
2194,873,phcvroct,20-03-2017,0
2577,89,ujplihug,09-09-2016,0
29,19,bnivzbfi,08-03-2017,0
4235,49,jblrepyr,10-11-2016,0
148,170,bnivzbfi,20-03-2017,0
3801,107,bhqczwkj,20-03-2017,0
3780,77,bhqczwkj,16-03-2017,0
2489,310,rcwkfavv,15-03-2017,0
2576,88,ujplihug,02-03-2017,0
2737,422,ujplihug,20-03-2017,0
841,167,ocsicwng,23-02-2017,0
1272,3,ugldwwzf,02-02-2017,0
3766,60,bhqczwkj,20-03-2017,0
2137,736,phcvroct,11-05-2016,0
328,452,bnivzbfi,27-02-2017,0
592,117,yodaczsb,23-01-2017,1
2409,186,rcwkfavv,20-11-2016,0
1163,69,iqdwmigj,03-12-2016,0
2455,254,rcwkfavv,20-02-2017,0
421,28,yodaczsb,30-01-2017,0
1394,152,ugldwwzf,18-01-2017,1
67,68,bnivzbfi,18-03-2017,0
3134,73,siexkzzo,16-03-2017,0
4214,31,jblrepyr,08-10-2016,0
419,27,yodaczsb,06-03-2017,0
2456,257,rcwkfavv,02-01-2017,0
272,336,bnivzbfi,18-10-2016,0
2671,223,ujplihug,18-03-2017,0
4716,522,wsmblohy,17-03-2017,0
4318,193,jblrepyr,14-12-2016,0
3637,69,ojidyfnn,01-06-2016,0
2614,141,ujplihug,18-08-2016,0
1345,85,ugldwwzf,20-03-2017,0
4073,95,ydqdpmvi,20-03-2017,0
1171,87,iqdwmigj,23-02-2017,0
3471,54,vwcdylha,29-09-2016,0
2494,316,rcwkfavv,20-03-2017,0
4250,69,jblrepyr,05-12-2016,0
3060,40,lgqwnfsg,20-03-2017,0
2923,24,ejeyobsm,16-06-2016,0
1953,310,phcvroct,03-04-2015,1
2260,999,phcvroct,26-02-2017,0
966,159,ewpvmfbc,23-11-2016,0
3479,73,vwcdylha,06-05-2016,0
1997,405,phcvroct,23-05-2016,0
4818,833,wsmblohy,17-03-2017,0
1701,119,phcvroct,26-01-2017,1
4687,464,wsmblohy,20-03-2017,0
3524,133,vwcdylha,25-11-2016,0
4229,41,jblrepyr,31-01-2017,0
1507,20,phcvroct,02-10-2016,1
4055,75,ydqdpmvi,20-03-2017,0
726,14,ocsicwng,11-01-2017,0
2661,202,ujplihug,20-03-2017,0
2572,81,ujplihug,20-03-2017,0
3169,116,siexkzzo,16-09-2016,0
1904,240,phcvroct,22-04-2015,1
852,1,ewpvmfbc,08-06-2016,0
212,251,bnivzbfi,04-07-2016,0
827,151,ocsicwng,05-11-2016,0
3100,28,siexkzzo,16-03-2017,0
1523,28,phcvroct,16-03-2017,1
2989,101,ejeyobsm,20-03-2017,0
773,74,ocsicwng,17-10-2016,0
3918,254,bhqczwkj,20-03-2017,0
89,93,bnivzbfi,20-03-2017,0
3974,332,bhqczwkj,17-02-2017,0
1903,239,phcvroct,09-11-2016,1
2471,279,rcwkfavv,27-11-2016,0
1125,38,vcqsbirc,01-07-2016,0
3311,314,siexkzzo,12-02-2017,0
2992,104,ejeyobsm,17-03-2017,0
3036,12,lgqwnfsg,18-03-2017,0
423,29,yodaczsb,14-09-2016,0
900,63,ewpvmfbc,18-08-2016,0
3528,139,vwcdylha,03-05-2016,0
4548,157,wsmblohy,20-03-2017,0
513,76,yodaczsb,09-01-2017,1
997,213,ewpvmfbc,23-11-2016,0
3825,141,bhqczwkj,04-03-2017,0
4171,218,ydqdpmvi,20-03-2017,0
4512,73,wsmblohy,20-03-2017,0
899,62,ewpvmfbc,01-07-2016,0
3566,189,vwcdylha,21-07-2016,0
3024,31,nmxkgvmi,24-10-2016,0
2122,663,phcvroct,13-03-2017,0
4499,52,wsmblohy,03-03-2017,1
2768,16,ylpksopb,30-01-2017,0
2261,1,rcwkfavv,07-03-2017,0
4004,16,ydqdpmvi,20-03-2017,0
685,261,yodaczsb,18-01-2017,1
2366,137,rcwkfavv,20-03-2017,0
4110,138,ydqdpmvi,02-09-2016,1
2648,181,ujplihug,21-02-2017,0
3799,105,bhqczwkj,10-03-2017,0
588,115,yodaczsb,18-11-2016,1
1230,166,iqdwmigj,27-01-2017,0
53,44,bnivzbfi,28-03-2016,0
4218,33,jblrepyr,20-03-2017,0
1081,100,rujnkvse,04-03-2017,0
3262,242,siexkzzo,18-03-2017,0
4161,200,ydqdpmvi,20-03-2017,0
3187,138,siexkzzo,20-02-2017,0
4181,256,jblrepyr,15-02-2017,0
782,86,ocsicwng,20-03-2017,0
3115,50,siexkzzo,17-08-2016,0
2208,902,phcvroct,29-09-2016,1
3440,15,vwcdylha,21-07-2016,1
3194,148,siexkzzo,14-09-2016,0
812,127,ocsicwng,20-03-2017,0
2655,192,ujplihug,28-02-2017,0
1250,190,iqdwmigj,28-02-2017,0
969,164,ewpvmfbc,02-05-2016,1
52,43,bnivzbfi,05-01-2017,0
1119,32,vcqsbirc,23-06-2016,0
2517,1,ujplihug,19-03-2017,0
4249,68,jblrepyr,19-03-2017,0
185,217,bnivzbfi,20-03-2017,0
3182,130,siexkzzo,20-03-2017,0
4599,235,wsmblohy,02-03-2017,1
1807,174,phcvroct,20-03-2017,0
3097,25,siexkzzo,11-02-2017,0
2003,417,phcvroct,27-09-2016,1
1117,28,vcqsbirc,24-02-2016,0
2110,637,phcvroct,16-03-2017,0
3693,72,spfcrgea,27-09-2016,1
4399,40,rcyiinms,21-02-2017,0
470,54,yodaczsb,03-03-2017,1
2361,132,rcwkfavv,16-02-2017,0
4084,107,ydqdpmvi,20-03-2017,0
2568,75,ujplihug,13-03-2017,0
396,15,yodaczsb,07-06-2014,1
1644,90,phcvroct,19-03-2017,0
748,40,ocsicwng,18-03-2017,0
871,20,ewpvmfbc,04-02-2016,0
1969,343,phcvroct,26-03-2015,1
3318,326,siexkzzo,26-07-2016,0
3464,46,vwcdylha,14-09-2016,0
2990,102,ejeyobsm,21-10-2016,0
298,385,bnivzbfi,20-06-2016,0
3298,296,siexkzzo,08-02-2017,1
3624,55,ojidyfnn,10-06-2016,0
1062,73,rujnkvse,17-01-2017,0
2007,423,phcvroct,05-05-2015,1
2498,338,rcwkfavv,20-03-2017,0
1907,246,phcvroct,23-12-2015,1
3068,49,lgqwnfsg,08-03-2017,0
2587,102,ujplihug,20-03-2017,0
3434,9,vwcdylha,20-09-2016,1
57,52,bnivzbfi,18-12-2016,0
1347,88,ugldwwzf,20-03-2017,0
2740,425,ujplihug,19-03-2017,1
4206,281,jblrepyr,10-11-2016,0
2140,743,phcvroct,21-02-2017,0
4373,13,rcyiinms,24-02-2017,0
3056,34,lgqwnfsg,18-03-2017,0
648,193,yodaczsb,04-01-2017,1
4508,68,wsmblohy,01-03-2017,0
3909,243,bhqczwkj,10-01-2017,0
1527,30,phcvroct,31-07-2015,1
618,152,yodaczsb,16-01-2017,1
499,69,yodaczsb,18-01-2017,1
4063,84,ydqdpmvi,23-02-2017,0
2563,67,ujplihug,06-10-2016,1
3141,81,siexkzzo,07-03-2017,0
226,268,bnivzbfi,03-03-2017,0
1987,375,phcvroct,26-11-2015,0
3256,231,siexkzzo,16-03-2017,0
3700,44,spfcrgea,25-05-2016,0
147,169,bnivzbfi,20-03-2017,0
3829,145,bhqczwkj,17-03-2017,0
644,188,yodaczsb,14-01-2017,1
3418,53,fqsozvpv,15-03-2017,0
2715,355,ujplihug,09-07-2016,1
4120,149,ydqdpmvi,20-12-2016,0
785,89,ocsicwng,14-01-2017,0
2369,140,rcwkfavv,18-10-2016,0
2478,291,rcwkfavv,20-03-2017,0
4809,822,wsmblohy,16-03-2017,0
3602,29,ojidyfnn,09-06-2016,0
4334,229,jblrepyr,27-01-2017,0
277,345,bnivzbfi,12-01-2017,0
1106,17,vcqsbirc,02-12-2015,0
948,138,ewpvmfbc,22-11-2016,0
330,455,bnivzbfi,07-11-2016,1
3636,68,ojidyfnn,13-06-2016,0
2612,139,ujplihug,20-03-2017,0
3015,15,nmxkgvmi,21-10-2016,0
943,131,ewpvmfbc,23-07-2016,0
2751,12,pfmjacpm,17-03-2017,0
4778,784,wsmblohy,17-03-2017,0
1417,184,ugldwwzf,20-03-2017,0
2510,18,pkeebtfe,07-10-2016,0
896,57,ewpvmfbc,30-10-2016,0
4077,99,ydqdpmvi,23-01-2017,0
2001,412,phcvroct,12-03-2015,0
3128,65,siexkzzo,29-09-2016,0
1192,121,iqdwmigj,27-02-2017,0
3419,54,fqsozvpv,15-03-2017,0
1340,79,ugldwwzf,01-09-2016,1
811,125,ocsicwng,20-03-2017,0
2598,117,ujplihug,13-03-2017,0
3827,143,bhqczwkj,17-03-2017,0
3687,65,spfcrgea,03-03-2016,0
4021,35,ydqdpmvi,04-09-2016,0
2871,22,dmgwoqhz,14-03-2017,0
970,167,ewpvmfbc,04-10-2016,0
1016,233,ewpvmfbc,17-11-2016,0
2338,101,rcwkfavv,13-10-2016,0
2250,972,phcvroct,23-09-2016,1
3795,100,bhqczwkj,14-03-2017,0
3004,34,nmxkgvmi,06-01-2017,0
4534,139,wsmblohy,20-03-2017,0
1152,48,iqdwmigj,26-02-2017,0
2434,221,rcwkfavv,01-11-2016,0
4196,14,jblrepyr,11-11-2016,0
2170,831,phcvroct,05-09-2016,0
4275,117,jblrepyr,26-10-2016,0
3150,94,siexkzzo,10-02-2017,0
4429,9,wsmblohy,15-03-2017,0
2462,266,rcwkfavv,17-03-2017,0
4257,81,jblrepyr,10-10-2016,0
3810,118,bhqczwkj,07-10-2016,0
1917,257,phcvroct,01-02-2017,0
3933,273,bhqczwkj,13-03-2017,0
4204,23,jblrepyr,21-11-2016,0
2670,222,ujplihug,03-10-2016,1
4724,551,wsmblohy,20-03-2017,0
3119,54,siexkzzo,17-03-2017,0
3307,308,siexkzzo,17-03-2017,0
4641,337,wsmblohy,17-03-2017,0
4343,242,jblrepyr,07-03-2017,0
3172,120,siexkzzo,15-12-2016,0
4727,557,wsmblohy,20-03-2017,0
814,131,ocsicwng,02-03-2017,0
3848,172,bhqczwkj,26-09-2016,0
820,141,ocsicwng,19-01-2017,0
2692,255,ujplihug,11-09-2016,0
4776,765,wsmblohy,06-03-2017,0
4832,847,wsmblohy,20-03-2017,0
2503,7,pkeebtfe,03-03-2017,0
4784,797,wsmblohy,16-03-2017,0
236,280,bnivzbfi,18-03-2017,0
1427,27,xccmgbjz,26-10-2016,1
3168,115,siexkzzo,16-03-2017,0
979,180,ewpvmfbc,23-11-2016,0
4173,221,ydqdpmvi,20-03-2017,0
4169,214,ydqdpmvi,17-01-2017,1
2487,307,rcwkfavv,06-02-2017,0
2174,839,phcvroct,18-03-2017,0
1465,58,xccmgbjz,19-03-2017,0
2896,49,dmgwoqhz,15-03-2017,0
4113,141,ydqdpmvi,10-11-2016,1
4407,3,fjslutlg,17-03-2017,0
2708,274,ujplihug,17-01-2017,1
1423,2,xccmgbjz,23-02-2017,0
4215,288,jblrepyr,27-11-2016,0
2947,51,ejeyobsm,15-11-2016,0
1412,177,ugldwwzf,20-03-2017,0
3587,13,ojidyfnn,30-05-2016,0
3635,67,ojidyfnn,12-06-2016,0
1378,132,ugldwwzf,29-09-2016,1
3668,3,lydqevjo,02-02-2016,0
3492,90,vwcdylha,10-05-2016,0
1581,57,phcvroct,15-03-2017,0
984,189,ewpvmfbc,04-11-2016,0
56,51,bnivzbfi,20-03-2017,0
4706,501,wsmblohy,09-03-2017,0
4811,824,wsmblohy,20-03-2017,0
1434,9,xccmgbjz,17-03-2017,0
3381,14,fqsozvpv,13-03-2017,0
1469,62,xccmgbjz,15-03-2017,0
2986,98,ejeyobsm,01-03-2017,0
2688,247,ujplihug,16-03-2017,0
3702,46,spfcrgea,02-02-2016,0
4316,190,jblrepyr,19-03-2017,0
3993,5,ydqdpmvi,15-03-2017,0
3041,17,lgqwnfsg,20-03-2017,0
3391,24,fqsozvpv,13-03-2017,0
1120,33,vcqsbirc,06-02-2017,0
2356,125,rcwkfavv,16-03-2017,0
1888,220,phcvroct,14-03-2017,1
1392,147,ugldwwzf,19-03-2017,0
740,30,ocsicwng,02-02-2017,0
4822,837,wsmblohy,20-03-2017,0
2650,183,ujplihug,05-10-2016,1
543,92,yodaczsb,14-11-2016,1
256,310,bnivzbfi,20-03-2017,0
132,145,bnivzbfi,27-12-2016,0
155,178,bnivzbfi,17-03-2017,0
3357,381,siexkzzo,17-03-2017,0
3904,238,bhqczwkj,09-03-2017,0
4294,146,jblrepyr,19-11-2016,0
3581,5,ojidyfnn,13-06-2016,0
2884,37,dmgwoqhz,02-02-2017,0
1424,35,xccmgbjz,16-12-2016,1
1503,18,phcvroct,03-04-2016,0
1468,61,xccmgbjz,18-03-2017,0
824,145,ocsicwng,27-01-2017,0
1223,157,iqdwmigj,29-11-2016,0
1724,131,phcvroct,23-12-2015,0
2123,664,phcvroct,27-09-2016,1
988,197,ewpvmfbc,10-05-2016,0
3914,250,bhqczwkj,30-01-2017,0
2728,402,ujplihug,20-03-2017,0
1155,55,iqdwmigj,19-01-2017,0
4027,42,ydqdpmvi,19-12-2016,0
3530,141,vwcdylha,23-11-2016,0
1132,10,iqdwmigj,25-01-2017,0
2093,613,phcvroct,20-03-2017,0
1944,294,phcvroct,21-09-2016,0
2970,78,ejeyobsm,07-06-2016,0
2088,602,phcvroct,26-09-2016,1
1049,54,rujnkvse,18-03-2017,0
18,9,bnivzbfi,23-02-2016,0
4587,217,wsmblohy,20-03-2017,0
2206,898,phcvroct,19-10-2016,1
2988,100,ejeyobsm,02-10-2016,0
2286,16,rcwkfavv,28-11-2016,0
4058,79,ydqdpmvi,03-02-2017,0
1301,19,ugldwwzf,18-03-2017,0
108,114,bnivzbfi,14-03-2017,0
449,42,yodaczsb,28-02-2017,0
1525,29,phcvroct,17-08-2016,0
77,80,bnivzbfi,30-09-2016,0
2507,14,pkeebtfe,01-10-2016,0
303,400,bnivzbfi,19-03-2017,0
2240,957,phcvroct,27-01-2017,0
3763,56,bhqczwkj,16-03-2017,0
834,160,ocsicwng,09-02-2017,0
3633,65,ojidyfnn,10-06-2016,0
2978,89,ejeyobsm,01-07-2016,0
772,73,ocsicwng,20-01-2017,0
175,207,bnivzbfi,14-07-2016,0
2444,235,rcwkfavv,05-12-2016,0
3689,68,spfcrgea,08-04-2016,0
216,256,bnivzbfi,10-02-2017,0
1984,368,phcvroct,23-04-2015,1
1011,228,ewpvmfbc,22-11-2016,0
2902,3,ejeyobsm,18-03-2017,0
2109,636,phcvroct,02-03-2017,0
1175,95,iqdwmigj,15-12-2016,1
4578,204,wsmblohy,17-03-2017,0
3800,106,bhqczwkj,18-03-2017,0
2226,934,phcvroct,19-07-2016,1
2521,3,ujplihug,30-09-2016,0
754,46,ocsicwng,03-10-2016,0
4034,49,ydqdpmvi,20-03-2017,0
2818,79,ylpksopb,19-03-2017,0
4381,21,rcyiinms,17-03-2017,0
633,170,yodaczsb,24-11-2016,1
3674,9,lydqevjo,31-01-2016,0
2848,11,oqvaqcak,30-05-2016,0
1021,1,rujnkvse,31-12-2016,0
2899,52,dmgwoqhz,20-03-2017,0
676,249,yodaczsb,22-12-2016,1
1941,290,phcvroct,06-07-2015,0
4630,301,wsmblohy,03-03-2017,1
3838,155,bhqczwkj,07-12-2016,1
2076,575,phcvroct,30-11-2016,0
100,104,bnivzbfi,06-07-2016,0
4376,16,rcyiinms,14-03-2017,0
4203,22,jblrepyr,15-11-2016,0
46,33,bnivzbfi,20-03-2017,0
2235,951,phcvroct,16-03-2017,0
2012,436,phcvroct,16-03-2015,1
1926,268,phcvroct,27-09-2016,0
2437,224,rcwkfavv,20-03-2017,0
3585,11,ojidyfnn,13-06-2016,0
1342,81,ugldwwzf,29-11-2016,0
819,140,ocsicwng,17-03-2017,0
1159,63,iqdwmigj,12-12-2016,0
3649,6,jnvpfmup,17-03-2017,0
1611,73,phcvroct,20-03-2017,0
1766,153,phcvroct,15-03-2017,0
3247,217,siexkzzo,30-11-2016,0
4166,210,ydqdpmvi,18-03-2017,0
3158,103,siexkzzo,20-03-2017,0
624,160,yodaczsb,26-11-2016,1
164,192,bnivzbfi,17-03-2017,0
3486,82,vwcdylha,28-11-2016,0
1151,46,iqdwmigj,24-02-2017,0
503,71,yodaczsb,16-01-2017,1
3184,132,siexkzzo,15-06-2016,0
4517,85,wsmblohy,01-03-2017,0
933,118,ewpvmfbc,19-11-2016,0
1590,62,phcvroct,06-05-2016,0
2165,824,phcvroct,26-01-2017,0
2073,570,phcvroct,20-03-2017,0
4673,430,wsmblohy,17-03-2017,0
104,108,bnivzbfi,16-03-2017,0
3845,165,bhqczwkj,15-03-2017,0
3536,149,vwcdylha,29-06-2016,0
2402,177,rcwkfavv,11-03-2017,0
214,254,bnivzbfi,19-03-2017,0
4189,264,jblrepyr,18-03-2017,0
3749,38,bhqczwkj,17-03-2017,0
2253,979,phcvroct,26-09-2016,1
4826,841,wsmblohy,20-03-2017,0
4359,12,bucyzegb,21-11-2016,0
1726,132,phcvroct,09-02-2017,0
1066,79,rujnkvse,14-03-2017,0
4684,454,wsmblohy,23-02-2017,1
2963,70,ejeyobsm,03-08-2016,0
4775,762,wsmblohy,20-03-2017,0
2291,21,rcwkfavv,20-09-2016,1
3497,97,vwcdylha,03-10-2016,0
2230,943,phcvroct,20-03-2017,0
4114,143,ydqdpmvi,12-03-2017,0
2725,392,ujplihug,12-09-2016,1
1511,22,phcvroct,13-03-2017,0
3866,194,bhqczwkj,20-03-2017,0
3925,263,bhqczwkj,24-12-2016,0
3642,76,ojidyfnn,12-06-2016,0
986,192,ewpvmfbc,13-05-2016,0
2499,1,pkeebtfe,08-03-2017,0
4551,162,wsmblohy,03-03-2017,1
2596,115,ujplihug,16-11-2016,0
4372,12,rcyiinms,16-03-2017,0
2975,86,ejeyobsm,17-06-2016,0
2803,56,ylpksopb,10-06-2016,0
2222,929,phcvroct,04-07-2016,1
1884,217,phcvroct,27-03-2015,1
3915,251,bhqczwkj,22-12-2016,0
584,113,yodaczsb,23-12-2016,1
